(160.3320,-142.4082,-4.6885,-41.6118,0.0000,0.0000,0,1.0000),
(3.3185,-224.4474,-12.3084,-89.1530,0.0000,0.0000,0,1.0000),
(3.3185,-224.4474,-58.7801,-89.1530,0.0000,0.0000,0,1.0000),
(3.3185,-224.4474,-58.7801,-89.1530,0.0000,0.0000,1,1.0000),
(3.3185,-224.4474,-58.7801,-89.1530,0.0000,0.0000,1,1.0000),
(3.3185,-224.4474,-58.7801,-89.1530,0.0000,0.0000,1,1.0000),
(3.3185,-224.4474,-58.7801,-89.1530,0.0000,0.0000,1,1.0000),
(3.3185,-224.4474,-58.7801,-89.1530,0.0000,0.0000,1,1.0000),
(3.3185,-224.4474,-12.3084,-89.1530,0.0000,0.0000,1,1.0000),
(183.3598,-121.6611,100.2848,-33.5647,0.0000,0.0000,1,1.0000),
(192.7760,50.7326,126.1451,14.7441,0.0000,0.0000,1,1.0000),
(269.9418,56.6832,125.1828,11.8588,0.0000,0.0000,1,1.0000),
(271.7672,60.6154,100.0000,12.5735,0.0000,0.0000,1,1.0000),
(271.7672,60.6154,100.0000,12.5735,0.0000,0.0000,0,1.0000),
(269.9418,56.6832,125.1828,11.8588,0.0000,0.0000,0,1.0000),
(192.7760,50.7326,126.1451,14.7441,0.0000,0.0000,0,1.0000),
(183.3598,-121.6611,100.2848,-33.5647,0.0000,0.0000,0,1.0000),
(160.3320,-142.4082,-4.6885,-41.6118,0.0000,0.0000,0,1.0000)
